대 贷=貸(빌릴 대; ⾙-총12획; dài)
대 镦=鐓(창고달 대; ⾦-총20획; dūn,duān,dùn)
대 队=隊(대 대; ⾩-총12획; duì)
도 涂=塗(진흙 도; ⼟-총13획; tú)
도 图=圖(그림 도; ⼞-총14획; tú)
도 导=導(이끌 도; ⼨-총16획; dǎo)
도 岛=島(섬 도; ⼭-총10획; dǎo)
도 捣=搗(찧을 도; ⼿-총13획; dǎo)
도 捣=擣(찧을 도; ⼿-총17획; dǎo)
도 涛=濤(큰 물결 도; ⽔-총17획; tāo)
도 焘=燾(비출 도; ⽕-총18획; dào,tāo)
도 盗=盜(훔칠 도; ⽫-총12획; dào)
도 祷=禱(빌 도; ⽰-총19획; dǎo)
도 绦=縚(끈 도; ⽷-총16획; tāo)
도 赌=賭(걸 도; ⾙-총16획; dǔ)
도 镀=鍍(도금할 도; ⾦-총17획; dù)
도 韬=韜(감출 도; ⾱-총19획; tāo)
독 椟=櫝(함 독; ⽊-총19획; dú)
독 渎=瀆(도랑 독; ⽔-총18획; dú)
독 牍=牘(편지 독; ⽚-총19획; dú)
독 犊=犢(송아지 독; ⽜-총19획; dú)
독 独=獨(홀로 독; ⽝-총16획; dú)
독 秃=禿(대머리 독; ⽲-총7획; tū)
독 笃=篤(도타울 독; ⽵-총16획; dǔ)
독 读=讀(읽을 독; ⾔-총22획; dú,dòu)
독 黩=黷(더럽힐 독; ⿊-총27획; dú)
돈 炖=燉(이글거릴 돈; ⽕-총16획; dùn)
돈 趸=躉(거룻배 돈; ⾜-총20획; dǔn)
돈 顿=頓(조아릴 돈; ⾴-총13획; dùn,dú)
돈 饨=飩(찐만두 돈; ⾷-총13획; tún)
동 冬=鼕(북소리 동; ⿎-총18획; dōng,tóng)
동 东=東(동녘 동; ⽊-총8획; dōng)
동 冻=凍(얼 동; ⼎-총10획; dòng)
동 动=動(움직일 동; ⼒-총11획; dòng)
동 岽=崠(산등성이 동; ⼭-총11획; dōng)
동 栋=棟(용마루 동; ⽊-총12획; dòng)
동 铜=銅(구리 동; ⾦-총14획; tóng)
동 鸫=鶇(콩새 동; ⿃-총19획; dōng)
두 斗=鬥(싸울 두각,투; ⾾-총10획; dòu)
두 头=頭(머리 두; ⾴-총16획; tóu,tȯu)
두 窦=竇(구멍 두; ⽳-총20획; dòu)
두 钭=鈄(성 두; ⾦-총12획; dòu,tǒu)
둔 钝=鈍(무딜 둔; ⾦-총12획; dùn)
등 藤=籐(대 기구 등; ⽵-총21획; téng)
등 灯=燈(등잔 등; ⽕-총16획; dēng)
등 腾=騰(오를 등; ⾺-총20획; téng)
등 誊=謄(베낄 등; ⾔-총17획; téng)
등 邓=鄧(나라 이름 등; ⾢-총15획; dèng)
등 镫=鐙(등자 등; ⾦-총20획; dēng)
라 懒=懶(게으를 라; ⼼-총19획; lǎn)
라 椤=欏(돌배나무 라나; ⽊-총23획; luó,luǒ,luò)
라 猡=玀(오랑캐 이름 라나; ⽝-총22획; luó)
라 癞=癩(약물 중독 라원음(原音);뢰; ⽧-총21획; lài,là)
라 箩=籮(키 라나; ⽵-총25획; luó)
라 罗=羅(새그물 라나; ⽹-총19획; luó)
라 罗=囉(소리 얽힐 라나; ⼝-총22획; luó,luō,luǒ,luò)
라 罗=儸(기민하게 처리할 라나; ⼈-총21획; luó)
라 脶=腡(손금 라나; ⾁-총13획; luó)
라 萝=蘿(무 라나; ⾋-총23획; luó)
라 逻=邏(순행할 라나; ⾡-총23획; luó)
라 锣=鑼(징 라나; ⾦-총27획; lúo)
라 镙=鏍(작은 가마솥 라나; ⾦-총19획; léi)
라 骡=騾(노새 라나; ⾺-총21획; luó)
락 泺=濼(강 이름 락낙; ⽔-총18획; luò,lù,pō)
락 络=絡(헌솜 락; ⽷-총12획; luò,lào)
락 荦=犖(얼룩소 락낙; ⽜-총14획; luò)
락 铬=鉻(깎을 락낙; ⾦-총14획; gè)
락 骆=駱(낙타 락난; ⾺-총16획; luò)
란 乱=亂(어지러울 란난; ⼄-총13획; luàn)
란 兰=蘭(난초 란난; ⾋-총21획; lán)
란 拦=攔(막을 란난; ⼿-총20획; lán)
란 斓=斕(문채 란난; ⽂-총21획; lán)
란 栏=欄(난간 란난; ⽊-총21획; lán)
란 栾=欒(나무 이름 란난; ⽊-총23획; luán)
란 滦=灤(새어 흐를 란난; ⽔-총26획; luán)
란 澜=瀾(물결 란난; ⽔-총20획; lán)
란 烂=爛(문드러질 란; ⽕-총21획; làn)
란 谰=讕(헐뜯을 란난; ⾔-총24획; làn,lān,lǎn)
란 銮=鑾(방울 란난; ⾦-총27획; luán)
란 镧=鑭(금 채색 란난; ⾦-총25획; lán,làn)
란 阑=闌(가로막을 란난; ⾨-총17획; lán,làn)
란 鸾=鸞(난새 란난; ⿃-총30획; luán)
람 岚=嵐(남기 람남; ⼭-총12획; lán)
람 揽=攬(잡을 람남; ⼿-총24획; lǎn)
람 榄=欖(감람나무 람남; ⽊-총25획; lǎn)
람 滥=濫(퍼질 람남; ⽔-총17획; làn)
람 篮=籃(바구니 람남; ⽵-총20획; lán)
람 缆=纜(닻줄 람남; ⽷-총27획; lǎn)
람 蓝=藍(쪽 람남; ⾋-총18획; lán)
람 褴=襤(누더기 람남; ⾐-총19획; lán)
람 览=覽(볼 람남; ⾒-총21획; lǎn)
랍 蜡=蠟(밀 랍납; ⾍-총21획; là)
랍 腊=臘(납향 랍납; ⾁-총19획; là)
랑 琅=瑯(고을 이름 랑낭; ⽟-총14획; láng)
랑 锒=鋃(사슬 랑낭; ⾦-총15획; láng)
랑 阆=閬(솟을대문 랑낭; ⾨-총15획; láng,làng)
래 崃=崍(산 이름 래내; ⼭-총11획; lái)
래 徕=徠(올 래내; ⼻-총11획; lái,lài)
래 来=來(올 래내; ⼈-총8획; lái,lȧi)
래 涞=淶(강 이름 래내; ⽔-총11획; lái)
래 睐=睞(한눈 팔 래내; ⽬-총13획; lài,lái)
래 莱=萊(명아주 래내; ⾋-총12획; lái)
래 铼=錸(레늄 래내; ⾦-총16획; lái)
량 梁=樑(들보 량양; ⽊-총15획; liáng)
량 凉=涼(서늘할 량양; ⽔-총11획; liáng,liàng)
량 粮=糧(양식 량양; ⽶-총18획; liáng)
량 两=兩(두 량양; ⼊-총8획; liǎng)
량 俩=倆(재주 량양; ⼈-총10획; liǎ,liǎng)
량 谅=諒(믿을 량양; ⾔-총15획; liàng,liáng)
량 辆=輛(수레 량양; ⾞-총15획; liàng)
량 魉=魎(도깨비 량양; ⿁-총18획; liǎng)
려 丽=麗(고울 려여; ⿅-총19획; lì,lí)
려 侣=侶(짝 려여; ⼈-총9획; lǔ)
려 俪=儷(짝 려여; ⼈-총21획; lì)
려 励=勵(힘쓸 려여; ⼒-총17획; lì)
려 厉=厲(갈 려여; ⼚-총15획; lì)
려 吕=呂(음률 려여; ⼝-총7획; lǔ)
려 庐=廬(오두막집 려여; ⼴-총19획; lú)
려 榈=櫚(종려나무 려여; ⽊-총19획; lǘ)
려 滤=濾(거를 려여; ⽔-총18획; lǜ)
려 疠=癘(창질 려여; ⽧-총18획; lì)
려 砺=礪(거친 숫돌 려여; ⽯-총20획; lì)
려 粝=糲(현미 려여; ⽶-총21획; lì)
려 胪=臚(살갗 려여; ⾁-총20획; lú,lǔ)
려 虑=慮(생각할 려여; ⼼-총15획; lǜ)
려 蛎=蠣(굴 려여; ⾍-총21획; lì)
려 铝=鋁(줄 려여; ⾦-총15획; lǔ)
려 闾=閭(이문 려여; ⾨-총15획; lǘ)
려 驴=驢(나귀 려여; ⾺-총26획; lǘ)
려 骊=驪(가라말 려여; ⾺-총29획; lí)
려 鲡=鱺(뱀장어 려여,리; ⿂-총30획; lí,lǐ)
력 历=歷(지낼 력역; ⽌-총16획; lì)
력 历=曆(책력 력역; ⽇-총16획; lì)
력 呖=嚦(소리 력역; ⼝-총19획; lì)
력 坜=壢(구덩이 력역; ⼟-총19획; lì)
력 枥=櫪(말구유 력역; ⽊-총20획; lì)
력 栎=櫟(상수리나무 력역; ⽊-총19획; lì)
력 沥=瀝(거를 력역; ⽔-총19획; lì)
력 砾=礫(조약돌 력역; ⽯-총20획; lì)
력 苈=藶(개냉이 력역; ⾋-총20획; lì)
력 跞=躒(움직일 력역; ⾜-총22획; lì,luò,yào,yuè)
력 轹=轢(삐걱거릴 력역; ⾞-총22획; lì)
력 郦=酈(땅 이름 력역,려,리; ⾢-총22획; lì)
력 镉=鎘(다리 굽은 솥 력역; ⾦-총18획; lì)
력 雳=靂(벼락 력역; ⾬-총24획; lì)
련 怜=憐(불쌍히 여길 련연; ⼼-총15획; lián)}
련 娈=孌(아름다울 련연; ⼥-총22획; lián)
련 孪=孿(쌍둥이 련연,산; ⼦-총22획; lián)
련 恋=戀(사모할 련연; ⼼-총23획; liàn,lián)
련 挛=攣(걸릴 련연; ⼿-총23획; luán)
련 撵=攆(쫓을 련연; ⼿-총18획; nián)
련 涟=漣(물놀이 련연; ⽔-총14획; lián)
련 炼=煉(불릴 련연; ⽕-총13획; liàn)
련 琏=璉(호련 련연; ⽟-총15획; liǎn)
련 练=練(익힐 련연; ⽷-총15획; liàn)
련 联=聯(잇달 련연; ⽿-총17획; lián)
련 脔=臠(저민 고기 련연; ⾁-총25획; lián)
련 莲=蓮(연밥 련연; ⾋-총15획; lián)
련 裢=褳(전대 련연; ⾐-총16획; lián)
련 辇=輦(손수레 련연; ⾞-총15획; niǎn)
련 连=連(잇닿을 련연; ⾡-총11획; lián)
련 链=鍊(불릴 련연; ⾦-총17획; liàn)
련 链=鏈(쇠사슬 련연; ⾦-총19획; liàn,lián)
련 鲢=鰱(연어 련연; ⿂-총22획; lián)
렬 锊=鋝(엿 냥쭝 렬열; ⾦-총15획; lüè)
렴 奁=奩(화장 상자 렴염; ⼤-총14획; lián)
렴 帘=簾(발 렴염; ⽵-총19획; lián)
렴 敛=斂(거둘 렴염; ⽁-총17획; liǎn)
렴 殓=殮(염할 렴염; ⽍-총17획; liàn)
렴 潋=瀲(넘칠 렴염; ⽔-총20획; liàn)
렴 莶=薟(가위톱 렴염; ⾋-총17획; lán,liān,liǎn,liàn)
렴 蔹=蘞(거지덩굴 렴염; ⾋-총21획; liǎn)
렴 镰=鐮(낫 겸; ⾦-총21획; lián)
렵 猎=獵(사냥 렵엽; ⽝-총18획; liè)
령 岭=嶺(재 령영; ⼭-총17획; lǐng)
령 棂=欞(격자창 령영; ⽊-총28획; líng)
령 棂=櫺(격자창 령영; ⽊-총21획; líng)
령 灵=靈(신령 령영; ⾬-총24획; líng)
령 铃=鈴(방울 령영; ⾦-총13획; líng)
령 领=領(옷깃 령영; ⾴-총14획; lǐng)
령 龄=齡(나이 령영; ⿒-총20획; líng)
례 隶=隸(붙을 례예; ⾪-총17획; lì)
례 礼=禮(예도 례예; ⽰-총18획; lǐ)
례 鳢=鱧(가물치 례예; ⿂-총24획; lǐ)
로 劳=勞(일할 로노; ⼒-총12획; láo)
로 卢=盧(밥그릇 로노; ⽫-총16획; lú)
로 卤=鹵(소금 로노; ⿄-총11획; lǔ)}
로 卤=滷(소금밭 로노; ⽔-총14획; lǔ)
로 唠=嘮(떠들썩할 로노; ⼝-총15획; láo,lào,lȧo)
로 噜=嚕(아까워할 로노; ⼝-총18획; lū)
로 垆=壚(흑토 로노; ⼟-총19획; lù)
로 芦=蘆(갈대 로노; ⾋-총20획; lú,lǔ)
로 崂=嶗(산 험할 로노; ⼭-총15획; láo)
로 捞=撈(잡을 로노; ⼿-총15획; lāo)
로 掳=擄(사로잡을 로노; ⼿-총16획; lǔ)
로 撸=擼(훑을 로노; ⼿-총18획; lú)
로 栌=櫨(두공 로노; ⽊-총20획; lǘ)
로 橹=櫓(방패 로노; ⽊-총19획; lǔ)
로 橹=艣(노 로노; ⾈-총19획; lú)
로 氇=氌(모직물 로노; ⽑-총19획; lú)
로 泸=瀘(강 이름 로노; ⽔-총19획; lú)
로 涝=澇(큰 물결 로노; ⽔-총15획; lào)
로 炉=爐(화로 로노; ⽕-총20획; lú)
로 痨=癆(중독 로노; ⽧-총17획; láo,lào)
로 舻=艫(뱃머리 로노; ⾈-총22획; lù)
로 虏=虜(포로 로노; ⾌-총12획; lǔ)
로 轳=轤(도르래 로노; ⾞-총23획; lú)
로 辂=輅(수레 로노; ⾞-총13획; lù)
로 铑=銠(로듐 로노; ⾦-총14획; lǎo)
로 铹=鐒(놋그릇 로노; ⾦-총20획; láo)
로 颅=顱(머리뼈 로노; ⾴-총25획; lú)
로 鲁=魯(노둔할 로노; ⿂-총15획; lǔ)
로 鲈=鱸(농어 로노; ⿂-총27획; lú)
로 鸬=鸕(가마우지 로노; ⿃-총27획; lú)
로 鹭=鷺(해오라기 로노; ⿃-총23획; lū)
록 录=錄(기록할 록녹; ⾦-총16획; lù)
록 渌=淥(밭을 록녹; ⽔-총11획; lù)
록 禄=祿(복 록녹; ⽰-총13획; lù)
록 绿=綠(초록빛 록녹; ⽷-총14획; lǜ,lù)
록 辘=轆(도르래 록녹; ⾞-총18획; lù)
론 论=論(말할 론논; ⾔-총15획; lùn,lún)
롱 咙=嚨(목구멍 롱농; ⼝-총19획; lóng)
롱 垄=壟(언덕 롱농; ⼟-총19획; lǒng)
롱 拢=攏(누를 롱농; ⼿-총19획; lóng)
롱 栊=櫳(우리 롱농; ⽊-총20획; lóng)
롱 泷=瀧(비 올 롱농; ⽔-총19획; lóng,shuāng)
롱 珑=瓏(옥 소리 롱농; ⽟-총20획; lóng)
롱 砻=礱(갈 롱농; ⽯-총21획; lóng)
롱 笼=籠(대그릇 롱농; ⽵-총22획; lóng,lǒng)
롱 聋=聾(귀머거리 롱농; ⽿-총22획; lóng)
롱 胧=朧(흐릿할 롱농; ⽉-총20획; lóng)
롱 茏=蘢(개여뀌 롱농; ⾋-총20획; lóng,lǒng,lòng)
롱 陇=隴(고개 이름 롱농; ⾩-총19획; lóng)
뢰 濑=瀨(여울 뢰뇌; ⽔-총19획; lài)
뢰 籁=籟(세 구멍 퉁소 뢰뇌; ⽵-총22획; lài)
뢰 诔=誄(뇌사 뢰뇌; ⾔-총13획; lěi)
뢰 赂=賂(뇌물 줄 뢰뇌; ⾙-총13획; lù)
뢰 赉=賚(줄 뢰뇌; ⾙-총15획; lài)
뢰 赖=賴(힘입을 뢰뇌; ⾙-총16획; lài)
뢰 镭=鐳(병 뢰뇌; ⾦-총21획; léi)
료 了=暸(밝을 료요; ⽇-총16획; liǎo,liào)
료 了=瞭(밝을 료요; ⽬-총17획; liǎo,liào)
료 疗=療(병 고칠 료요; ⽧-총17획; liáo)
료 缭=繚(감길 료요; ⽷-총18획; liáo)
료 辽=遼(멀 료요; ⾡-총16획; liáo)
료 镣=鐐(은 료요; ⾦-총20획; liáo)
료 闹=鬧(시끄러울 료뇨,요; ⾾-총15획; nào)
료 鹩=鷯(굴뚝새 료요; ⿃-총23획; liáo,liào)
룡 胧=矓(흐릴 룡용; ⽬-총21획; lóng)
룡 龙=龍(용 룡용; ⿓-총16획; lóng)
루 偻=僂(구부릴 루누; ⼈-총13획; lóu,lǔ)
루 喽=嘍(시끄러울 루누; ⼝-총14획; lóu,lȯu)
루 垒=壘(진 루용; ⼟-총18획; lěi)
루 娄=婁(별 이름 루누; ⼥-총11획; lóu)
루 屡=屢(창 루누; ⼫-총14획; lǔ)
루 嵝=嶁(봉우리 루누; ⼭-총14획; lǒu)
루 搂=摟(끌어 모을 루누; ⼿-총14획; lǒu,lōu)
루 楼=樓(다락 루누; ⽊-총15획; lóu)
루 泪=淚(눈물 루누; ⽔-총11획; lèi)
루 瘘=瘺(부스럼 루누; ⽧-총16획; lòu)
루 篓=簍(대 채롱 루누; ⽵-총17획; lǒu,lóu,lú)
루 缕=縷(실 루누; ⽷-총17획; lǔ,lóu)
루 耧=耬(씨 뿌리는 기구 루누; ⽾-총17획; lóu)
루 蒌=蔞(쑥 루누; ⾋-총15획; lóu)
루 蝼=螻(땅강아지 루누; ⾍-총17획; lóu,lòu,lú)
루 褛=褸(남루할 루누; ⾐-총16획; lǔ)
루 镂=鏤(새길 루누; ⾦-총19획; lòu)
루 髅=髏(해골 루누; ⾻-총21획; lóu)
류 累=纍(갇힐 류유,맬 루; ⽷-총21획; léi)
류 溜=霤(낙숫물 류유; ⾬-총18획; liù)
류 刘=劉(죽일 류유; ⼑-총15획; liú)
류 浏=瀏(맑을 류유; ⽔-총18획; liú)
류 类=類(무리 류유; ⾴-총19획; lèi)
류 绺=綹(끈목 류유; ⽷-총14획; liǔ)
류 缧=縲(포승 류유; ⽷-총17획; lèi)
류 谬=謬(그릇될 류유; ⾔-총18획; miù)
류 铆=鉚(쇠 류유; ⾦-총13획; liǔ)
류 镏=鎦(죽일 유류; ⾦-총18획; liú)
류 馏=餾(밥 뜸 들 류유; ⾷-총19획; liú)
류 骝=騮(월따말 류유; ⾺-총20획; liú)
류 鹨=鷚(종달새 류유; ⿃-총22획; liáo,liú,liù)
륙 戮=僇(욕보일 륙육; ⼈-총13획; lù,liù)
륙 陆=陸(뭍 륙육; ⾩-총11획; lù,liù)
륜 仑=侖(둥글 륜윤; ⼈-총8획; lún)
륜 仑=崙(산 이름 륜윤; ⼭-총11획; lún)
륜 伦=倫(인륜 륜윤; ⼈-총10획; lún)
륜 囵=圇(완전할 륜윤; ⼞-총11획; lún)
륜 抡=掄(가릴 륜윤,론; ⼿-총11획; lūn,lún)
륜 沦=淪(물놀이 륜윤; ⽔-총11획; lún)
륜 纶=綸(낚싯줄 륜윤; ⽷-총14획; lún,guān)
륜 轮=輪(바퀴 륜윤; ⾞-총15획; lún)
률 栗=慄(두려워할 률율; ⼼-총13획; lì)
륵 仂=扐(손가락 사이 륵늑; ⼿-총5획; lè)
륵 鳓=鰳(준치 륵늑; ⿂-총22획; lè)
름 凛=凜(찰 름늠; ⼎-총15획; lǐn)
름 廪=廩(곳집 름늠; ⼴-총16획; lǐn)
름 檩=懍(위태할 름늠; ⼼-총16획; lǐn)
름 檩=檁(들보도리 름늠; ⽊-총17획; lǐn)
릉 菱=蔆(마름 릉능; ⾋-총15획; líng)
릉 棱=稜(모 릉능; ⽲-총13획; léng,líng)
릉 绫=綾(비단 릉능; ⽷-총14획; líng)
릉 鲮=鯪(천산갑 릉능; ⿂-총19획; líng)
리 厘=釐(다스릴 리이; ⾥-총18획; lí)
리 离=離(떼놓을 리이; ⾫-총19획; lí)
리 狸=貍(삵 리이; ⾘-총14획; lí,mái,yù)
리 里=裡(속 리이; ⾐-총12획; lǐ)
리 里=裏(속 리이; ⾐-총13획; lǐ)
리 里=浬(해리 리; ⽔-총10획; lǐ)
리 漓=灕(물 이름 라스며들 이; ⽔-총22획; lí)
리 犁=犛(야크 리이; ⽜-총15획; lí)
리 莅=蒞(다다를 리; ⾋-총14획; lì)
리 篱=籬(울타리 리이; ⽵-총25획; lí)
리 缡=縭(신 꾸미개 리이; ⽷-총17획; lí)
리 蓠=蘺(천궁 리이; ⾋-총23획; lí)
리 逦=邐(이어질 리이; ⾡-총23획; lí)
리 锂=鋰(리튬 리이; ⾦-총15획; lǐ)
리 鲤=鯉(잉어 리이; ⿂-총18획; lǐ)
리 鹂=鸝(꾀꼬리 리이; ⿃-총30획; lí)
린 磷=燐(도깨비불 린인; ⽕-총16획; lín)
린 蔺=藺(골풀 린; ⾋-총20획; lìn)
린 躏=躪(짓밟을 린인; ⾜-총27획; lìn)
린 辚=轔(수레 소리 린인; ⾞-총19획; lín)
린 邻=鄰(이웃 린인; ⾢-총15획; lín)
린 鳞=鱗(비늘 린인; ⿂-총23획; lín)
림 麻=痳(임질 림임; ⽧-총13획; lín)
림 临=臨(임할 림임; ⾂-총17획; lín)
마 麻=痲(저릴 마; ⽧-총13획; má)
마 麽=麼(잘을 마; ⿇-총14획; má)
마 么=麽(잘 마; ⿇-총14획; mė,má,mȧ,mó)
마 吗=嗎(꾸짖을 마; ⼝-총13획; mȧ,mā,mǎ)
마 唛=嘜(마; ⼝-총14획; mǎ)
마 妈=媽(어미 마; ⼥-총13획; mā)
마 嬷=嬤(엄마 마; ⼥-총17획; mā,mó)
마 杩=榪(나무로 테메울 마; ⽊-총14획; mà)
마 玛=瑪(마노 마; ⽟-총14획; mǎ)
마 码=碼(마노 마; ⽯-총15획; mǎ)
마 蚂=螞(말거머리 마; ⾍-총16획; mǎ,mā,mà)
마 马=馬(말 마; ⾺-총10획; mǎ)
막 镆=鏌(칼 이름 막; ⾦-총19획; mò)
막 馍=饃(찐빵 막; ⾷-총20획; mò)
만 挽=輓(끌 만; ⾞-총14획; wǎn)
만 万=萬(일만 만; ⾋-총13획; wàn,mò)
만 峦=巒(뫼 만; ⼭-총22획; luán)
만 弯=彎(굽을 만; ⼸-총22획; wān)
만 懑=懣(번민할 만; ⼼-총18획; mèn,mán,měn)
만 湾=灣(물굽이 만; ⽔-총25획; wān)
만 满=滿(찰 만; ⽔-총14획; mǎn)
만 瞒=瞞(속일 만; ⽬-총16획; mán)
만 缦=縵(무늬 없는 비단 만; ⽷-총17획; màn)}
만 蛮=蠻(오랑캐 만; ⾍-총25획; mán)
만 谩=謾(속일 만; ⾔-총18획; màn,mán)
만 镘=鏝(흙손 만; ⾦-총19획; màn)
만 颟=顢(얼굴 클 만; ⾴-총20획; mán)
만 馒=饅(만두 만; ⾷-총20획; mán)
만 鳗=鰻(뱀장어 만; ⿂-총22획; mán)
말 袜=襪(버선 말; ⾐-총20획; wà,mò)
망 网=網(그물 망; ⽷-총14획; wǎng)
망 辋=輞(바퀴 테 망; ⾞-총15획; wǎng)
매 买=買(살 매; ⾙-총12획; mǎi)
매 劢=勱(힘쓸 매; ⼒-총15획; mài)
매 卖=賣(팔 매; ⾙-총15획; mài)
매 迈=邁(갈 매; ⾡-총17획; mài)
매 骂=罵(욕할 매; ⽹-총15획; mà)
맥 脉=脈(맥 맥; ⾁-총10획; mài,mò)
맥 蓦=驀(말 탈 맥; ⾺-총21획; mò)
맥 麦=麥(보리 맥; ⿆-총11획; mài)
맹 锰=錳(망간 맹; ⾦-총16획; měng)
멱 幂=冪(덮을 멱; ⼍-총16획; mì)
멱 觅=覓(찾을 멱; ⾒-총11획; mì)
면 面=麵(밀가루 면; ⿆-총20획; miàn)
면 绵=綿(이어질 면; ⽷-총14획; mián)
면 缅=緬(가는 실 면; ⽷-총15획; miǎn)
멸 蔑=衊(모독할 멸; ⾎-총21획; miè)
멸 灭=滅(멸망할 멸; ⽔-총13획; miè)
명 铭=銘(새길 명; ⾦-총14획; míng)
명 鸣=鳴(울 명; ⿃-총14획; míng)
모 谋=謀(꾀할 모; ⾔-총16획; móu)
모 谟=謨(꾀 모; ⾔-총18획; mó)
모 馍=糢(법 모; ⽶-총17획; mó)
목 钼=鉬(몰리브덴 목; ⾦-총13획; mù)
목 鹜=鶩(집오리 목; ⿃-총20획; wù)
몰 殁=歿(죽을 몰; ⽍-총8획; mò)
몰 没=沒(가라앉을 몰; ⽔-총7획; méi,mò)
몽 蒙=濛(가랑비 올 몽; ⽔-총17획; méng)
몽 蒙=懞(어두울 몽; ⼼-총17획; méng)
몽 蒙=矇(청맹과니 몽; ⽬-총19획; mēng,méng)
몽 梦=夢(꿈 몽; ⼣-총14획; mèng)
묘 猫=貓(고양이 묘; ⾘-총16획; māo,máo)
묘 庙=廟(사당 묘; ⼴-총15획; miào)
묘 缈=緲(아득할 묘; ⽷-총15획; miǎo)
묘 锚=錨(닻 묘; ⾦-총17획; máo)
무 无=無(없을 무; ⽕-총12획; wú,mó)
무 亩=畝(이랑 무묘; ⽥-총10획; mǔ)
무 务=務(일 무; ⼒-총11획; wù)
무 呒=嘸(분명하지 않을 무; ⼝-총15획; mú)
무 妩=嫵(아리따울 무; ⼥-총15획; wǔ)
무 庑=廡(집 무; ⼴-총15획; wǔ)
무 怃=憮(어루만질 무; ⼼-총15획; wǔ)
무 抚=撫(어루만질 무; ⼿-총15획; fǔ)
무 缪=繆(얽을 무; ⽷-총17획; móu,miào,miù)
무 芜=蕪(거칠어질 무; ⾋-총16획; wú)
무 诬=誣(무고할 무; ⾔-총14획; wū)
무 贸=貿(바꿀 무; ⾙-총12획; mào)
무 雾=霧(안개 무; ⾬-총19획; wù)
무 骛=騖(달릴 무; ⾺-총19획; wù)
무 鹉=鵡(앵무새 무; ⿃-총18획; wǔ)
문 们=們(들 문; ⼈-총10획; mėn)
문 擦=抆(닦을 문; ⼿-총7획; wěn)
문 扪=捫(어루만질 문; ⼿-총11획; mén)
문 纹=紋(무늬 문; ⽷-총10획; wén,wèn)
문 钔=鍆(멘델레븀 문; ⾦-총16획; mén)
문 门=門(문 문; ⾨-총8획; mén)
문 问=問(물을 문; ⼝-총11획; wèn)
문 闻=聞(들을 문; ⽿-총14획; wén)
문 阌=閿(내리깔고 볼 문; ⾨-총16획; wén)
미 霉=黴(곰팡이 미; ⿊-총23획; méi)
미 弥=彌(두루 미; ⼸-총17획; mí)
미 弥=瀰(물 넓을 미; ⽔-총20획; mí,mǐ)
미 猕=獼(원숭이 미; ⽝-총20획; mí)
미 眯=瞇(애꾸눈 미; ⽬-총15획; mī)
미 芈=羋(양 울 미; ⽺-총8획; miē,mǐ)
미 谜=謎(수수께끼 미; ⾔-총17획; mí,mèi)
미 镁=鎂(마그네슘 미; ⾦-총17획; měi)
민 悯=憫(근심할 민; ⼼-총15획; mǐn)
민 渑=澠(고을 이름 민면,강 이름 승; ⽔-총16획; miǎn)
민 焖=燜(뜸 들일 민; ⽕-총16획; mèn)
민 缗=緡(낚싯줄 민; ⽷-총15획; mín)
민 闵=閔(위문할 민; ⾨-총12획; mǐn)
민 闷=悶(번민할 민; ⼼-총12획; mēn,mèn)
민 闽=閩(종족 이름 민; ⾨-총14획; mǐn)
민 黾=黽(힘쓸 민; ⿌-총13획; mǐn,miǎn)
밀 谧=謐(고요할 밀; ⾔-총17획; mì)
박 朴=樸(통나무 박; ⽊-총16획; pǔ,piáo,pō)
박 扑=撲(칠 박; ⼿-총15획; pū)
박 剥=剝(벗길 박; ⼑-총10획; bāo,bō)
박 缚=縛(묶을 박; ⽷-총16획; fù)
박 钋=釙(불리지 않은 쇠 박; ⾦-총10획; pō)
박 铂=鉑(금박 박; ⾦-총13획; bó)
박 镤=鏷(무쇠 박복,폭풍 표; ⾦-총20획; pú)
박 飑=颮(날개 치는 소리 박회오리바람 표; ⾵-총14획; biāo)
박 驳=駁(얼룩말 박; ⾺-총14획; bó)
반 板=闆(문 안에서 볼 반; ⾨-총17획; bǎn)
반 盘=盤(소반 반; ⽫-총15획; pán)
반 盘=槃(쟁반 반; ⽊-총14획; pán)
반 矾=礬(명반 반; ⽯-총20획; fán)
반 绊=絆(줄 반; ⽷-총11획; bàn)
반 蹒=蹣(비틀거릴 반; ⾜-총18획; mán,pán)
반 颁=頒(나눌 반; ⾴-총13획; bān)
반 饭=飯(밥 반; ⾷-총13획; fàn)
발 发=發(쏠 발; ⽨-총12획; fā)
발 发=髮(터럭 발; ⾽-총15획; fà,fā)
발 拨=撥(다스릴 발; ⼿-총15획; bō)
발 泼=潑(뿌릴 발; ⽔-총15획; pō)
발 钵=缽(바리때 발; ⽸-총11획; bō)
발 钹=鈸(방울 발; ⾦-총13획; bó,bà)
발 饽=餑(떡 발; ⾷-총16획; bō)
발 鹁=鵓(집비둘기 발; ⿃-총18획; bó)
밤 碰=踫(걸어서 건널 밤; ⾜-총15획; pèng)
방 仿=倣(본뜰 방; ⼈-총10획; fǎng)
방 旁=徬(시중들 방; ⼻-총13획; páng,bàng)
방 帮=幫(도울 방; ⼱-총17획; bāng)
방 庞=龐(클 방; ⿓-총19획; páng)
방 纺=紡(자을 방; ⽷-총10획; fǎng)
방 绑=綁(동여맬 방; ⽷-총13획; bǎng)
방 访=訪(찾을 방; ⾔-총11획; fǎng)
